,size,instance,depth,diag_time,sim_time
251,14,1,16,0.04172070899949176,0.03845499999442836
252,14,2,1,0.0113510840019444,0.003818666998995468
253,14,2,2,0.014276459005486686,0.005784124994534068
254,14,2,4,0.018165417001000606,0.010436166994622909
255,14,2,6,0.02189974999782862,0.01483070800168207
256,14,2,8,0.025427959000808187,0.019520875001035165
257,14,2,16,0.06938933399942471,0.03790704200218897
258,14,3,1,0.010920166998403147,0.0031922920024953783
259,14,3,2,0.013143916992703453,0.005411833997641224
260,14,3,4,0.01677620799455326,0.0100068329993519
261,14,3,6,0.02110054199147271,0.014734374999534339
262,14,3,8,0.024777958991762716,0.01939529200171819
263,14,3,16,0.040450332999171223,0.03802137499587843
264,14,4,1,0.011031375004677102,0.0031541249991278164
265,14,4,2,0.012743541999952868,0.0054116660030558705
266,14,4,4,0.0166478749961243,0.010074582998640835
267,14,4,6,0.020963499999197666,0.014794583003094885
268,14,4,8,0.02473120800277684,0.01937316700059455
269,14,4,16,0.04036350000387756,0.03821833300025901
270,14,5,1,0.038316040991048794,0.0033036669992725365
271,14,5,2,0.012941666995175183,0.00547562500287313
272,14,5,4,0.017044832995452452,0.010095791003550403
273,14,5,6,0.02091666699561756,0.014736042001459282
274,14,5,8,0.0248344579958939,0.01936233300511958
275,14,5,16,0.041532873998221476,0.03804212500108406
276,14,6,1,0.01110537499334896,0.003262708996771835
277,14,6,2,0.013129583996487781,0.005523749998246785
278,14,6,4,0.017419916999642737,0.01011691599705955
279,14,6,6,0.02140975099609932,0.014729957998497412
280,14,6,8,0.0252120829973137,0.019310875002702232
281,14,6,16,0.04080279199843062,0.03799208300188184
282,14,7,1,0.010828916005266365,0.0032586669985903427
283,14,7,2,0.04044720800447976,0.0056983329996000975
284,14,7,4,0.01707779199932702,0.010302125003363471
285,14,7,6,0.021465249999891967,0.015084249993378762
286,14,7,8,0.025296666004578583,0.019506958000420127
287,14,7,16,0.041155250000883825,0.038144041995110456
288,14,8,1,0.011216583006898873,0.0032340830002794974
289,14,8,2,0.012970125004358124,0.0055955829957383685
290,14,8,4,0.018006541999056935,0.01038995799899567
291,14,8,6,0.02112029200361576,0.014929707998817321
292,14,8,8,0.0250346669999999,0.019521791997249238
293,14,8,16,0.04090058399742702,0.038128584004880395
294,14,9,1,0.011259207996772602,0.0032145420045708306
295,14,9,2,0.013258708000648767,0.0055492079991381615
296,14,9,4,0.04461970800184645,0.010408959002234042
297,14,9,6,0.02162437500373926,0.014879750000545755
298,14,9,8,0.025626167000154965,0.019570750002458226
299,14,9,16,0.041467708004347514,0.03817283399985172
300,16,0,1,0.011518250001245178,0.010330125005566515
301,16,0,2,0.013789791002636775,0.017569625000760425
302,16,0,4,0.018628207995789126,0.031577625006320886
303,16,0,6,0.023627665999811143,0.04578666699671885
304,16,0,8,0.027729583001928404,0.06082754099770682
305,16,0,16,0.046063916001003236,0.11754137500247452
306,16,1,1,0.01246466600423446,0.009577250006259419
307,16,1,2,0.015537207000306807,0.017337666999083012
308,16,1,4,0.04893374900711933,0.03225224999914644
309,16,1,6,0.024088457998004742,0.04720587500196416
310,16,1,8,0.028416666005796287,0.06243320800422225
311,16,1,16,0.04724345800059382,0.12482641699898522
312,16,2,1,0.01212745899829315,0.009316625000792556
313,16,2,2,0.014239917996746954,0.015751749997434672
314,16,2,4,0.020229417998052668,0.028609665998374112
315,16,2,6,0.023358083999482915,0.0404980829989654
316,16,2,8,0.02895095899293665,0.05372837500181049
317,16,2,16,0.0467133760030265,0.10208279100334039
318,16,3,1,0.011915750001207925,0.009944833000190556
319,16,3,2,0.04384195800230373,0.016619375004665926
320,16,3,4,0.018869999999878928,0.029214333000709303
321,16,3,6,0.02326254200306721,0.0424195840023458
322,16,3,8,0.027875250001670793,0.05563220800104318
323,16,3,16,0.04642362500453601,0.10814120800205274
324,16,4,1,0.011769625009037554,0.010869709003600292
325,16,4,2,0.014440292005019728,0.02262683300068602
326,16,4,4,0.018611834006151184,0.03786420799588086
327,16,4,6,0.02327658400463406,0.053120750002563
328,16,4,8,0.028435250002075918,0.06852499999513384
329,16,4,16,0.04659483399882447,0.12978983399807476
330,16,5,1,0.03949487500358373,0.009685707998869475
331,16,5,2,0.041600083000957966,0.018110500001057517
332,16,5,4,0.046266083001683,0.034653000002435874
333,16,5,6,0.05093950000446057,0.05098450000514276
334,16,5,8,0.05553195900574792,0.06744237499515293
335,16,5,16,0.07345216700196033,0.13346608300344087
336,16,6,1,0.011896666001121048,0.00989629200194031
337,16,6,2,0.014095165992330294,0.017416374997992534
338,16,6,4,0.01879512499726843,0.03461483299906831
339,16,6,6,0.023387416993500665,0.05115091599873267
340,16,6,8,0.02829791699332418,0.06721475000085775
341,16,6,16,0.07422295799915446,0.13221929199789884
342,16,7,1,0.011740166999516077,0.010691124996810686
343,16,7,2,0.014382957997440826,0.01724758299678797
344,16,7,4,0.018888624996179715,0.02931470899784472
345,16,7,6,0.023041665997880045,0.04151929200452287
346,16,7,8,0.02789649999613175,0.053545417002169415
347,16,7,16,0.04547370799991768,0.10244595800031675
348,16,8,1,0.011555417004274204,0.009582500002579764
349,16,8,2,0.014253875007852912,0.01658550000138348
350,16,8,4,0.018445667999912985,0.029765167004370596
351,16,8,6,0.023036083999613766,0.0431719170010183
352,16,8,8,0.02760166699590627,0.056783833002555184
353,16,8,16,0.07352004200220108,0.11034912499599159
354,16,9,1,0.011745000003429595,0.010973625001497567
355,16,9,2,0.014095249003730714,0.01753570900473278
356,16,9,4,0.018807665997883305,0.0309836659944267
357,16,9,6,0.023081374005414546,0.04450387499673525
358,16,9,8,0.027501916003529914,0.05800758400437189
359,16,9,16,0.045335583003179636,0.11210804100119276
360,18,0,1,0.012560875002236571,0.04314279200480087
361,18,0,2,0.015256083002896048,0.06789100000605686
362,18,0,4,0.020696916995802894,0.11905775000195717
363,18,0,6,0.02561404100561049,0.17030979100672994
364,18,0,8,0.030944291000196245,0.2220432499962044
365,18,0,16,0.07915687499917112,0.42708120900351787
366,18,1,1,0.012644541995541658,0.04844266699365107
367,18,1,2,0.015665458995499648,0.08059225000033621
368,18,1,4,0.020852999994531274,0.14390558299783152
369,18,1,6,0.025284374998591375,0.20764025000244146
370,18,1,8,0.030598332996305544,0.271909584000241
371,18,1,16,0.05134179099695757,0.5268677909989492
372,18,2,1,0.013232624994998332,0.040790540995658375
373,18,2,2,0.015585791996272746,0.06984087500313763
374,18,2,4,0.02097904199763434,0.12866479200602043
375,18,2,6,0.05526291699788999,0.18885166700056288
376,18,2,8,0.031322415998147335,0.24773037499835482
377,18,2,16,0.05109779199847253,0.48380712500511436
378,18,3,1,0.012925042006827425,0.04219695900246734
379,18,3,2,0.01590270900487667,0.070064250001451
380,18,3,4,0.021792125997308176,0.12670141600392526
381,18,3,6,0.026299917000869755,0.18275749999884283
382,18,3,8,0.03106570900126826,0.2419362079963321
383,18,3,16,0.05186137599957874,0.46535758399841143
384,18,4,1,0.012722875995677896,0.03958220899949083
385,18,4,2,0.043159875996934716,0.06892533300560899
386,18,4,4,0.02053295899531804,0.1220497920003254
387,18,4,6,0.025930917996447533,0.17451920800522203
388,18,4,8,0.031144292996032164,0.2273582499983604
389,18,4,16,0.05137145899789175,0.4382585419953102
390,18,5,1,0.012881749993539415,0.04720395799813559
391,18,5,2,0.015373373993497808,0.0913865420006914
392,18,5,4,0.020717708001029678,0.15108750000217697
393,18,5,6,0.026092582993442193,0.2108292499979143
394,18,5,8,0.030836873993393965,0.26962354200077243
395,18,5,16,0.07976229099585908,0.5060947499950998
396,18,6,1,0.013269957999000326,0.0435665409968351
397,18,6,2,0.01591208400350297,0.0742802090026089
398,18,6,4,0.021688125998480245,0.13627041700237896
399,18,6,6,0.02636504199472256,0.19572716700349702
400,18,6,8,0.031311541999457404,0.256796542002121
401,18,6,16,0.052408584000659175,0.4984276250033872
402,18,7,1,0.012637916996027343,0.04521845799899893
403,18,7,2,0.01578499999595806,0.07678575000318233
404,18,7,4,0.02029920799395768,0.13836416599951917
405,18,7,6,0.02576958399731666,0.20078991700574988
406,18,7,8,0.030854874996293802,0.26271825000003446
407,18,7,16,0.07907470899954205,0.5110278330030269
408,18,8,1,0.013089707994367927,0.042491084001085255
409,18,8,2,0.015644707993487827,0.07219975000043632
410,18,8,4,0.02092212499701418,0.12956854200456291
411,18,8,6,0.026182499997958075,0.18847200000163866
412,18,8,8,0.031145582994213328,0.24660812500223983
413,18,8,16,0.05124129199248273,0.47853537499759113
414,18,9,1,0.013150876002328005,0.039927165998960845
415,18,9,2,0.015819042004295625,0.07159570799558423
416,18,9,4,0.02161662599974079,0.13950291599758202
417,18,9,6,0.0262911259997054,0.20613574999879347
418,18,9,8,0.06090779200167162,0.27407229100208497
419,18,9,16,0.0519445420068223,0.5451909999974305
420,20,0,1,0.013338291995751206,0.17914916700101458
421,20,0,2,0.016906999997445382,0.3334384580011829
422,20,0,4,0.022573124995687976,0.6151802919994225
423,20,0,6,0.02802062500268221,0.9051117919952958
424,20,0,8,0.033526166997035034,1.196415624996007
425,20,0,16,0.05615362500248011,2.3537509169982513
426,20,1,1,0.01362779199553188,0.18914770799892722
427,20,1,2,0.04421337600069819,0.3105214169991086
428,20,1,4,0.0223521259977133,0.5744864160005818
429,20,1,6,0.027928541996516287,0.840236707997974
430,20,1,8,0.0338570840031025,1.1214927080000052
431,20,1,16,0.05621183399489382,2.1742370420033694
432,20,2,1,0.013672790992131922,0.19675870799983386
433,20,2,2,0.0169534999949974,0.34207166700070957
434,20,2,4,0.02309866699943086,0.614165042003151
435,20,2,6,0.028651542001171038,0.8860361670012935
436,20,2,8,0.061925499998324085,1.1612675830037915
437,20,2,16,0.05735895799443824,2.2586032079998404
438,20,3,1,0.013396459005889483,0.20689520800078753
439,20,3,2,0.017016416997648776,0.36618054199789185
440,20,3,4,0.02237641700048698,0.6496635830044397
441,20,3,6,0.028225125002791174,0.9272630000050412
442,20,3,8,0.03362166699662339,1.2142609169968637
443,20,3,16,0.056732249999186024,2.382954458000313
444,20,4,1,0.014354793005622923,0.1768390829965938
445,20,4,2,0.046941792003053706,0.30682491699553793
446,20,4,4,0.023034667006868403,0.5457255840010475
447,20,4,6,0.028654251007537823,0.7849912919991766
448,20,4,8,0.034079625009326264,1.0219415000028675
449,20,4,16,0.05732166700181551,1.9803013749988168
450,20,5,1,0.013489290999132209,0.18757483400258934
451,20,5,2,0.016586999990977347,0.3179288750034175
452,20,5,4,0.022481915999378543,0.5831093750020955
453,20,5,6,0.027929832991503645,0.87596837500314
454,20,5,8,0.06312358300056076,1.1190365000002203
455,20,5,16,0.056205541994131636,2.188709583002492
456,20,6,1,0.013280457998916972,0.17966920899925753
457,20,6,2,0.017021542000293266,0.29947891700430773
458,20,6,4,0.022409498997149058,0.5563587910000933
459,20,6,6,0.028166750002128538,0.8056663340030354
460,20,6,8,0.03367341600096552,1.0573944169955212
461,20,6,16,0.05655299999489216,2.0606772499959334
462,20,7,1,0.013332498994714115,0.19448029200430028
463,20,7,2,0.044533041000249796,0.3199992919981014
464,20,7,4,0.02254470799380215,0.5923977500060573
465,20,7,6,0.028149498997663613,0.8617745420051506
466,20,7,8,0.03351854100037599,1.1355468749970896
467,20,7,16,0.05636183299793629,2.2220982920043753
468,20,8,1,0.01359329200204229,0.16733279099571519
469,20,8,2,0.016487957997014746,0.30008816700137686
470,20,8,4,0.02243895799620077,0.5558224999986123
471,20,8,6,0.02810604099795455,0.8421634160040412
472,20,8,8,0.0629748749997816,1.069900709000649
473,20,8,16,0.056332083004235756,2.089962916004879
474,20,9,1,0.013352748996112496,0.17974758300260874
475,20,9,2,0.017051832997822203,0.2901206250026007
476,20,9,4,0.022509667003760114,0.5037077500019222
477,20,9,6,0.028256541001610458,0.7183349170009024
478,20,9,8,0.03359429200645536,0.9528764999995474
479,20,9,16,0.05675758299912559,1.7935089579987107
480,22,0,1,0.014005541997903492,0.847872083002585
481,22,0,2,0.04558624999481253,1.4223242079970078
482,22,0,4,0.024118875997373834,2.531702750005934
483,22,0,6,0.029848833997675683,3.6679839999997057
484,22,0,8,0.036233958999218885,4.850504124995496
485,22,0,16,0.06122212599439081,9.49502337499871
486,22,1,1,0.01438174900249578,0.8770709999953397
487,22,1,2,0.017928375003975816,1.4824876250058878
488,22,1,4,0.02463391600031173,2.667570333003823
489,22,1,6,0.06031029100267915,3.8406525410027825
490,22,1,8,0.03639699900668347,5.007704249997914
491,22,1,16,0.06145795799966436,9.663914083001146
492,22,2,1,0.013929168009781279,0.7741946250025649
493,22,2,2,0.017965667007956654,1.419271207996644
494,22,2,4,0.02425937600492034,2.7199423750062124
495,22,2,6,0.029946375005238224,3.99745154199627
496,22,2,8,0.03630666701064911,5.305763083000784
497,22,2,16,0.09112875000573695,10.425149249997048
498,22,3,1,0.01447754200489726,0.7811871250014519
499,22,3,2,0.01791520800179569,1.3210852909978712
500,22,3,4,0.024328959007107187,2.4091616669975338
501,22,3,6,0.030553040996892378,3.513810582997394
502,22,3,8,0.036560708002070896,4.61981979200209
503,22,3,16,0.06196704199828673,8.948317166003108
504,22,4,1,0.041956417000619695,0.7592332499989425
505,22,4,2,0.045864958003221545,1.4032643329992425
506,22,4,4,0.05184808299964061,2.596828583002207
507,22,4,6,0.05825024999649031,3.790830875004758
508,22,4,8,0.06440712499897927,4.998389708001923
509,22,4,16,0.08910033300344367,9.789013000001432
510,22,5,1,0.014379833002749365,0.802965500006394
511,22,5,2,0.017502791997685563,1.4020781250001164
512,22,5,4,0.02424691699707182,2.5141692079996574
513,22,5,6,0.05870024999603629,3.6432415419985773
514,22,5,8,0.036269500000344124,4.758610167002189
515,22,5,16,0.061806374993466306,9.090469875001872
516,22,6,1,0.014454666001256555,0.8378151249999064
517,22,6,2,0.018428458002745174,1.4915405419960734
518,22,6,4,0.024182666005799547,2.688994374999311
519,22,6,6,0.030745373995159753,3.8922324160012067
520,22,6,8,0.036601999003323726,5.090919416004908
521,22,6,16,0.08893641600297997,9.928994207999494
522,22,7,1,0.014139874998363666,0.8554839170028572
523,22,7,2,0.01788049999595387,1.444469082998694
524,22,7,4,0.02388375000009546,2.5500324579988956
525,22,7,6,0.029810415995598305,3.6556146670045564
526,22,7,8,0.03651133300445508,4.779007958000875
527,22,7,16,0.09060458299791208,9.333233166005812
528,22,8,1,0.014168165995215531,0.9261722499941243
529,22,8,2,0.018004165998718236,1.5501771249982994
530,22,8,4,0.02430645799904596,2.9052403749956284
531,22,8,6,0.031085249996976927,4.2566338750038994
