,size,instance,depth,edge_prob,diag_time,sim_time
34,6,1,16,0.6,2.216700158896856e-05,2.9041999368928373e-05
35,6,1,1,0.8,2.4375000066356733e-05,1.0665997251635417e-05
36,6,1,2,0.8,2.4375000066356733e-05,1.237499964190647e-05
37,6,1,4,0.8,2.4375000066356733e-05,1.3749999197898433e-05
38,6,1,8,0.8,2.4375000066356733e-05,5.8625002566259354e-05
39,6,1,16,0.8,2.4375000066356733e-05,2.8875001589767635e-05
40,6,2,1,0.2,1.983399852178991e-05,9.625000529922545e-06
41,6,2,2,0.2,1.983399852178991e-05,1.6083999071270227e-05
42,6,2,4,0.2,1.983399852178991e-05,1.266699837287888e-05
43,6,2,8,0.2,1.983399852178991e-05,1.8874998204410076e-05
44,6,2,16,0.2,1.983399852178991e-05,2.3292002879315987e-05
45,6,2,1,0.4,1.8833998183254153e-05,9.540999599266797e-06
46,6,2,2,0.4,1.8833998183254153e-05,1.0041003406513482e-05
47,6,2,4,0.4,1.8833998183254153e-05,1.1791002179961652e-05
48,6,2,8,0.4,1.8833998183254153e-05,1.445800080546178e-05
49,6,2,16,0.4,1.8833998183254153e-05,2.154100002371706e-05
50,6,2,1,0.6,2.6124998839804903e-05,9.082999895326793e-06
51,6,2,2,0.6,2.6124998839804903e-05,1.020900162984617e-05
52,6,2,4,0.6,2.6124998839804903e-05,1.2291999155422673e-05
53,6,2,8,0.6,2.6124998839804903e-05,2.1583000489044935e-05
54,6,2,16,0.6,2.6124998839804903e-05,2.8083002689527348e-05
55,6,2,1,0.8,8.829199941828847e-05,1.6291000065393746e-05
56,6,2,2,0.8,8.829199941828847e-05,1.645900192670524e-05
57,6,2,4,0.8,8.829199941828847e-05,1.4792000001762062e-05
58,6,2,8,0.8,8.829199941828847e-05,1.8165999790653586e-05
59,6,2,16,0.8,8.829199941828847e-05,2.8500002372311428e-05
60,6,3,1,0.2,2.858399966498837e-05,1.0249998013023287e-05
61,6,3,2,0.2,2.858399966498837e-05,1.0749998182291165e-05
62,6,3,4,0.2,2.858399966498837e-05,1.2917000276502222e-05
63,6,3,8,0.2,2.858399966498837e-05,1.808299930416979e-05
64,6,3,16,0.2,2.858399966498837e-05,2.5207998987752944e-05
65,6,3,1,0.4,2.3833999875932932e-05,1.0250001651002094e-05
66,6,3,2,0.4,2.3833999875932932e-05,1.049999991664663e-05
67,6,3,4,0.4,2.3833999875932932e-05,1.1625001206994057e-05
68,6,3,8,0.4,2.3833999875932932e-05,1.791600152500905e-05
69,6,3,16,0.4,2.3833999875932932e-05,2.5041001208592206e-05
70,6,3,1,0.6,2.1666000975528732e-05,1.0292002116329968e-05
71,6,3,2,0.6,2.1666000975528732e-05,1.1416999768698588e-05
72,6,3,4,0.6,2.1666000975528732e-05,1.3917000615037978e-05
73,6,3,8,0.6,2.1666000975528732e-05,2.099999983329326e-05
74,6,3,16,0.6,2.1666000975528732e-05,3.0125000193947926e-05
75,6,3,1,0.8,2.3125001462176442e-05,9.750001481734216e-06
76,6,3,2,0.8,2.3125001462176442e-05,1.1749998520826921e-05
77,6,3,4,0.8,2.3125001462176442e-05,1.237499964190647e-05
78,6,3,8,0.8,2.3125001462176442e-05,2.0542000129353255e-05
79,6,3,16,0.8,2.3125001462176442e-05,3.300000025774352e-05
80,6,4,1,0.2,1.6874997527338564e-05,9.457999112783e-06
81,6,4,2,0.2,1.6874997527338564e-05,1.1041996913263574e-05
82,6,4,4,0.2,1.6874997527338564e-05,1.195799995912239e-05
83,6,4,8,0.2,1.6874997527338564e-05,1.5499997971346602e-05
84,6,4,16,0.2,1.6874997527338564e-05,2.1667001419700682e-05
85,6,4,1,0.4,1.9291001081001014e-05,9.666997357271612e-06
86,6,4,2,0.4,1.9291001081001014e-05,1.049999991664663e-05
87,6,4,4,0.4,1.9291001081001014e-05,1.3625001884065568e-05
88,6,4,8,0.4,1.9291001081001014e-05,1.799999881768599e-05
89,6,4,16,0.4,1.9291001081001014e-05,2.420899909338914e-05
90,6,4,1,0.6,2.245799987576902e-05,9.834002412389964e-06
91,6,4,2,0.6,2.245799987576902e-05,1.2291999155422673e-05
92,6,4,4,0.6,2.245799987576902e-05,1.3917000615037978e-05
93,6,4,8,0.6,2.245799987576902e-05,2.274999860674143e-05
94,6,4,16,0.6,2.245799987576902e-05,3.574999936972745e-05
95,6,4,1,0.8,5.716699888580479e-05,1.4499997632810846e-05
96,6,4,2,0.8,5.716699888580479e-05,1.2500000593718141e-05
97,6,4,4,0.8,5.716699888580479e-05,1.4375000318977982e-05
98,6,4,8,0.8,5.716699888580479e-05,1.7333000869257376e-05
99,6,4,16,0.8,5.716699888580479e-05,2.7374997443985194e-05
100,6,5,1,0.2,2.1042000298621133e-05,1.1874999472638592e-05
101,6,5,2,0.2,2.1042000298621133e-05,1.083300230675377e-05
102,6,5,4,0.2,2.1042000298621133e-05,1.2124997738283128e-05
103,6,5,8,0.2,2.1042000298621133e-05,1.716699989628978e-05
104,6,5,16,0.2,2.1042000298621133e-05,2.733399742282927e-05
105,6,5,1,0.4,2.9292001272551715e-05,1.1000000085914508e-05
106,6,5,2,0.4,2.9292001272551715e-05,1.0125000699190423e-05
107,6,5,4,0.4,2.9292001272551715e-05,1.279199932469055e-05
108,6,5,8,0.4,2.9292001272551715e-05,1.5792000340297818e-05
109,6,5,16,0.4,2.9292001272551715e-05,2.274999860674143e-05
110,6,5,1,0.6,2.8583002858795226e-05,9.957999282050878e-06
111,6,5,2,0.6,2.8583002858795226e-05,1.1500000255182385e-05
112,6,5,4,0.6,2.8583002858795226e-05,1.4624998584622517e-05
113,6,5,8,0.6,2.8583002858795226e-05,1.8250000721309334e-05
114,6,5,16,0.6,2.8583002858795226e-05,2.970799687318504e-05
115,6,5,1,0.8,2.0708997908513993e-05,9.749997843755409e-06
116,6,5,2,0.8,2.0708997908513993e-05,9.291001333622262e-06
117,6,5,4,0.8,2.0708997908513993e-05,1.3042001228313893e-05
118,6,5,8,0.8,2.0708997908513993e-05,1.9750001229112968e-05
119,6,5,16,0.8,2.0708997908513993e-05,3.0207997042452917e-05
120,6,6,1,0.2,1.7708000086713582e-05,1.0250001651002094e-05
121,6,6,2,0.2,1.7708000086713582e-05,9.749997843755409e-06
122,6,6,4,0.2,1.7708000086713582e-05,1.1707998055499047e-05
123,6,6,8,0.2,1.7708000086713582e-05,1.5082998288562521e-05
124,6,6,16,0.2,1.7708000086713582e-05,2.0958999812137336e-05
125,6,6,1,0.4,1.8958999135065824e-05,1.0292002116329968e-05
126,6,6,2,0.4,1.8958999135065824e-05,1.0250001651002094e-05
127,6,6,4,0.4,1.8958999135065824e-05,1.9916999008273706e-05
128,6,6,8,0.4,1.8958999135065824e-05,1.7209000361617655e-05
129,6,6,16,0.4,1.8958999135065824e-05,2.7625002985587344e-05
130,6,6,1,0.6,2.2832999093225226e-05,9.87499879556708e-06
131,6,6,2,0.6,2.2832999093225226e-05,1.2166998203611001e-05
132,6,6,4,0.6,2.2832999093225226e-05,1.4291999832494184e-05
133,6,6,8,0.6,2.2832999093225226e-05,1.895800232887268e-05
134,6,6,16,0.6,2.2832999093225226e-05,2.89999989036005e-05
135,6,6,1,0.8,2.3874999897088856e-05,1.0250001651002094e-05
136,6,6,2,0.8,2.3874999897088856e-05,1.0584000847302377e-05
137,6,6,4,0.8,2.3874999897088856e-05,1.4250003005145118e-05
138,6,6,8,0.8,2.3874999897088856e-05,1.9000002794200554e-05
139,6,6,16,0.8,2.3874999897088856e-05,2.912499985541217e-05
140,6,7,1,0.2,1.570799940964207e-05,9.458002750761807e-06
141,6,7,2,0.2,1.570799940964207e-05,9.667000995250419e-06
142,6,7,4,0.2,1.570799940964207e-05,1.1457999789854512e-05
143,6,7,8,0.2,1.570799940964207e-05,1.5082998288562521e-05
144,6,7,16,0.2,1.570799940964207e-05,2.145800317521207e-05
145,6,7,1,0.4,1.6125002730404958e-05,9.292001777794212e-06
146,6,7,2,0.4,1.6125002730404958e-05,9.332998160971329e-06
147,6,7,4,0.4,1.6125002730404958e-05,1.2458000128390267e-05
148,6,7,8,0.4,1.6125002730404958e-05,1.5790999896125868e-05
149,6,7,16,0.4,1.6125002730404958e-05,2.216600114479661e-05
150,6,7,1,0.6,1.7833001038525254e-05,9.207997209159657e-06
151,6,7,2,0.6,1.7833001038525254e-05,9.915998816723004e-06
152,6,7,4,0.6,1.7833001038525254e-05,1.2500000593718141e-05
153,6,7,8,0.6,1.7833001038525254e-05,1.8583003111416474e-05
154,6,7,16,0.6,1.7833001038525254e-05,2.329199924133718e-05
155,6,7,1,0.8,2.204200063715689e-05,8.83299799170345e-06
156,6,7,2,0.8,2.204200063715689e-05,1.049999991664663e-05
157,6,7,4,0.8,2.204200063715689e-05,1.3042001228313893e-05
158,6,7,8,0.8,2.204200063715689e-05,1.766700006555766e-05
159,6,7,16,0.8,2.204200063715689e-05,3.0334002076415345e-05
160,6,8,1,0.2,1.9167000573361292e-05,1.0124997061211616e-05
161,6,8,2,0.2,1.9167000573361292e-05,1.2208001862745732e-05
162,6,8,4,0.2,1.9167000573361292e-05,1.383400012855418e-05
163,6,8,8,0.2,1.9167000573361292e-05,1.9208000594517216e-05
164,6,8,16,0.2,1.9167000573361292e-05,2.6458001229912043e-05
165,6,8,1,0.4,2.129199856426567e-05,9.04099942999892e-06
166,6,8,2,0.4,2.129199856426567e-05,1.0416999430162832e-05
167,6,8,4,0.4,2.129199856426567e-05,1.2249998690094799e-05
168,6,8,8,0.4,2.129199856426567e-05,2.308300099684857e-05
169,6,8,16,0.4,2.129199856426567e-05,4.5082997530698776e-05
170,6,8,1,0.6,3.870900036417879e-05,1.445900124963373e-05
171,6,8,2,0.6,3.870900036417879e-05,1.0666000889614224e-05
172,6,8,4,0.6,3.870900036417879e-05,1.341600000159815e-05
173,6,8,8,0.6,3.870900036417879e-05,1.820900070015341e-05
174,6,8,16,0.6,3.870900036417879e-05,2.779200076474808e-05
175,6,8,1,0.8,2.550000135670416e-05,9.333001798950136e-06
176,6,8,2,0.8,2.550000135670416e-05,1.0874999134102836e-05
177,6,8,4,0.8,2.550000135670416e-05,1.4083001588005573e-05
178,6,8,8,0.8,2.550000135670416e-05,2.008400042541325e-05
179,6,8,16,0.8,2.550000135670416e-05,2.508400211809203e-05
180,6,9,1,0.2,1.4917000953573734e-05,8.33300146041438e-06
181,6,9,2,0.2,1.4917000953573734e-05,8.416001946898177e-06
182,6,9,4,0.2,1.4917000953573734e-05,1.125000198953785e-05
183,6,9,8,0.2,1.4917000953573734e-05,1.3666998711414635e-05
184,6,9,16,0.2,1.4917000953573734e-05,1.7959002434508875e-05
185,6,9,1,0.4,1.6292000509565696e-05,7.709000783506781e-06
186,6,9,2,0.4,1.6292000509565696e-05,8.958999387687072e-06
187,6,9,4,0.4,1.6292000509565696e-05,1.1790998541982844e-05
188,6,9,8,0.4,1.6292000509565696e-05,1.4708002709085122e-05
189,6,9,16,0.4,1.6292000509565696e-05,3.0290997528936714e-05
190,6,9,1,0.6,1.920799695653841e-05,8.417002391070127e-06
191,6,9,2,0.6,1.920799695653841e-05,8.916998922359198e-06
192,6,9,4,0.6,1.920799695653841e-05,1.2625001545529813e-05
193,6,9,8,0.6,1.920799695653841e-05,1.8541999452281743e-05
194,6,9,16,0.6,1.920799695653841e-05,3.045799894607626e-05
195,6,9,1,0.8,2.3332999262493104e-05,9.125000360654667e-06
196,6,9,2,0.8,2.3332999262493104e-05,9.082999895326793e-06
197,6,9,4,0.8,2.3332999262493104e-05,1.1000000085914508e-05
198,6,9,8,0.8,2.3332999262493104e-05,1.5666999388486147e-05
199,6,9,16,0.8,2.3332999262493104e-05,2.5749999622348696e-05
200,8,0,1,0.2,2.0333001884864643e-05,1.3124998076818883e-05
201,8,0,2,0.2,2.0333001884864643e-05,1.7250000382773578e-05
202,8,0,4,0.2,2.0333001884864643e-05,2.3874999897088856e-05
203,8,0,8,0.2,2.0333001884864643e-05,3.845899846055545e-05
204,8,0,16,0.2,2.0333001884864643e-05,6.912499884492718e-05
205,8,0,1,0.4,2.6167002943111584e-05,1.4582998119294643e-05
206,8,0,2,0.4,2.6167002943111584e-05,1.6792000678833574e-05
207,8,0,4,0.4,2.6167002943111584e-05,2.6917001378023997e-05
208,8,0,8,0.4,2.6167002943111584e-05,4.970800000592135e-05
209,8,0,16,0.4,2.6167002943111584e-05,8.870899910107255e-05
210,8,0,1,0.6,2.8165999538032338e-05,1.4166998880682513e-05
211,8,0,2,0.6,2.8165999538032338e-05,8.075000005192123e-05
212,8,0,4,0.6,2.8165999538032338e-05,3.483299951767549e-05
213,8,0,8,0.6,2.8165999538032338e-05,5.2041999879293144e-05
214,8,0,16,0.6,2.8165999538032338e-05,8.737499956623651e-05
215,8,0,1,0.8,3.120799738098867e-05,1.5916997654130682e-05
216,8,0,2,0.8,3.120799738098867e-05,1.854200309026055e-05
217,8,0,4,0.8,3.120799738098867e-05,3.18750026053749e-05
218,8,0,8,0.8,3.120799738098867e-05,5.69160001759883e-05
219,8,0,16,0.8,3.120799738098867e-05,9.595899973646738e-05
220,8,1,1,0.2,1.9374998373677954e-05,1.162499756901525e-05
221,8,1,2,0.2,1.9374998373677954e-05,1.4250003005145118e-05
222,8,1,4,0.2,1.9374998373677954e-05,2.3792003048583865e-05
223,8,1,8,0.2,1.9374998373677954e-05,3.908299913746305e-05
224,8,1,16,0.2,1.9374998373677954e-05,6.933299664524384e-05
225,8,1,1,0.4,2.141599907190539e-05,1.4417000784305856e-05
226,8,1,2,0.4,2.141599907190539e-05,3.0208000680431724e-05
227,8,1,4,0.4,2.141599907190539e-05,3.108300006715581e-05
228,8,1,8,0.4,2.141599907190539e-05,5.262499689706601e-05
229,8,1,16,0.4,2.141599907190539e-05,8.570800127927214e-05
230,8,1,1,0.6,2.566599869169295e-05,1.55829984578304e-05
231,8,1,2,0.6,2.566599869169295e-05,2.016700091189705e-05
232,8,1,4,0.6,2.566599869169295e-05,2.912499985541217e-05
233,8,1,8,0.6,2.566599869169295e-05,5.6417000450892374e-05
234,8,1,16,0.6,2.566599869169295e-05,0.00010695799937820993
235,8,1,1,0.8,3.300000025774352e-05,1.237499964190647e-05
236,8,1,2,0.8,3.300000025774352e-05,1.7416001355741173e-05
237,8,1,4,0.8,3.300000025774352e-05,3.216700133634731e-05
238,8,1,8,0.8,3.300000025774352e-05,6.345799920381978e-05
239,8,1,16,0.8,3.300000025774352e-05,9.88749998214189e-05
240,8,2,1,0.2,2.141599907190539e-05,1.1374999303370714e-05
241,8,2,2,0.2,2.141599907190539e-05,2.112500078510493e-05
242,8,2,4,0.2,2.141599907190539e-05,2.6249999791616574e-05
243,8,2,8,0.2,2.141599907190539e-05,5.262499689706601e-05
244,8,2,16,0.2,2.141599907190539e-05,8.566700125811622e-05
245,8,2,1,0.4,2.1375002688728273e-05,1.091699959943071e-05
246,8,2,2,0.4,2.1375002688728273e-05,1.758299913490191e-05
247,8,2,4,0.4,2.1375002688728273e-05,2.508300167392008e-05
248,8,2,8,0.4,2.1375002688728273e-05,3.870799992000684e-05
249,8,2,16,0.4,2.1375002688728273e-05,8.245799836004153e-05
250,8,2,1,0.6,2.808299905154854e-05,2.8166999982204288e-05
251,8,2,2,0.6,2.808299905154854e-05,3.0499999411404133e-05
252,8,2,4,0.6,2.808299905154854e-05,3.550000110408291e-05
253,8,2,8,0.6,2.808299905154854e-05,5.8708999858936295e-05
254,8,2,16,0.6,2.808299905154854e-05,9.162499918602407e-05
255,8,2,1,0.8,3.870799992000684e-05,1.820900070015341e-05
256,8,2,2,0.8,3.870799992000684e-05,2.1583000489044935e-05
257,8,2,4,0.8,3.870799992000684e-05,3.2916999771259725e-05
258,8,2,8,0.8,3.870799992000684e-05,5.58339997951407e-05
259,8,2,16,0.8,3.870799992000684e-05,8.645799971418455e-05
260,8,3,1,0.2,1.8458998965797946e-05,1.1541997082531452e-05
261,8,3,2,0.2,1.8458998965797946e-05,1.3208002201281488e-05
262,8,3,4,0.2,1.8458998965797946e-05,2.079099795082584e-05
263,8,3,8,0.2,1.8458998965797946e-05,3.141699926345609e-05
264,8,3,16,0.2,1.8458998965797946e-05,5.450000026030466e-05
265,8,3,1,0.4,2.17079978028778e-05,1.2708998838206753e-05
266,8,3,2,0.4,2.17079978028778e-05,1.5624998923158273e-05
267,8,3,4,0.4,2.17079978028778e-05,2.7500002033775672e-05
268,8,3,8,0.4,2.17079978028778e-05,4.262500078766607e-05
269,8,3,16,0.4,2.17079978028778e-05,8.008399890968576e-05
270,8,3,1,0.6,2.8416998247848824e-05,1.4166998880682513e-05
271,8,3,2,0.6,2.8416998247848824e-05,2.216600114479661e-05
272,8,3,4,0.6,2.8416998247848824e-05,3.054199987673201e-05
273,8,3,8,0.6,2.8416998247848824e-05,5.149999924469739e-05
274,8,3,16,0.6,2.8416998247848824e-05,9.995800064643845e-05
275,8,3,1,0.8,3.3041000278899446e-05,1.1709002137649804e-05
276,8,3,2,0.8,3.3041000278899446e-05,1.766599962138571e-05
277,8,3,4,0.8,3.3041000278899446e-05,2.766699981293641e-05
278,8,3,8,0.8,3.3041000278899446e-05,5.987499753246084e-05
279,8,3,16,0.8,3.3041000278899446e-05,9.445899922866374e-05
280,8,4,1,0.2,2.0208000933052972e-05,1.1915999493794516e-05
281,8,4,2,0.2,2.0208000933052972e-05,1.4749999536434188e-05
282,8,4,4,0.2,2.0208000933052972e-05,2.1457999537233263e-05
283,8,4,8,0.2,2.0208000933052972e-05,3.362500137882307e-05
284,8,4,16,0.2,2.0208000933052972e-05,6.462499732151628e-05
285,8,4,1,0.4,2.3124997824197635e-05,1.2458000128390267e-05
286,8,4,2,0.4,2.3124997824197635e-05,1.9415998394833878e-05
287,8,4,4,0.4,2.3124997824197635e-05,3.066700082854368e-05
288,8,4,8,0.4,2.3124997824197635e-05,4.833399725612253e-05
289,8,4,16,0.4,2.3124997824197635e-05,9.39170022320468e-05
290,8,4,1,0.6,3.083300180151127e-05,1.2417000107234344e-05
291,8,4,2,0.6,3.083300180151127e-05,2.083300205413252e-05
292,8,4,4,0.6,3.083300180151127e-05,3.379199915798381e-05
293,8,4,8,0.6,3.083300180151127e-05,4.8834001063369215e-05
294,8,4,16,0.6,3.083300180151127e-05,9.566700100549497e-05
295,8,4,1,0.8,3.116699735983275e-05,1.5083998732734472e-05
296,8,4,2,0.8,3.116699735983275e-05,2.0750001567648724e-05
297,8,4,4,0.8,3.116699735983275e-05,2.8833997930632904e-05
298,8,4,8,0.8,3.116699735983275e-05,5.249999958323315e-05
299,8,4,16,0.8,3.116699735983275e-05,9.516700083622709e-05
300,8,5,1,0.2,1.9916999008273706e-05,1.1874999472638592e-05
301,8,5,2,0.2,1.9916999008273706e-05,1.4208002539817244e-05
302,8,5,4,0.2,1.9916999008273706e-05,2.3041997337713838e-05
303,8,5,8,0.2,1.9916999008273706e-05,4.054199962411076e-05
304,8,5,16,0.2,1.9916999008273706e-05,7.287500193342566e-05
305,8,5,1,0.4,2.28749995585531e-05,1.2874999811174348e-05
306,8,5,2,0.4,2.28749995585531e-05,1.7708000086713582e-05
307,8,5,4,0.4,2.28749995585531e-05,2.3874999897088856e-05
308,8,5,8,0.4,2.28749995585531e-05,5.0292001105844975e-05
309,8,5,16,0.4,2.28749995585531e-05,8.925000292947516e-05
310,8,5,1,0.6,2.612500247778371e-05,1.2250002328073606e-05
311,8,5,2,0.6,2.612500247778371e-05,1.7207999917445704e-05
312,8,5,4,0.6,2.612500247778371e-05,3.108300006715581e-05
313,8,5,8,0.6,2.612500247778371e-05,4.5500000851461664e-05
314,8,5,16,0.6,2.612500247778371e-05,9.116699948208407e-05
315,8,5,1,0.8,3.133300197077915e-05,1.424999936716631e-05
316,8,5,2,0.8,3.133300197077915e-05,1.4457997167482972e-05
317,8,5,4,0.8,3.133300197077915e-05,3.004099926329218e-05
318,8,5,8,0.8,3.133300197077915e-05,5.145799877936952e-05
319,8,5,16,0.8,3.133300197077915e-05,9.470800068811513e-05
320,8,6,1,0.2,2.0958999812137336e-05,1.2542001059046015e-05
321,8,6,2,0.2,2.0958999812137336e-05,1.5166999219218269e-05
322,8,6,4,0.2,2.0958999812137336e-05,2.5291999918408692e-05
323,8,6,8,0.2,2.0958999812137336e-05,4.275000173947774e-05
324,8,6,16,0.2,2.0958999812137336e-05,7.612500121467747e-05
325,8,6,1,0.4,2.433299960102886e-05,1.0959000064758584e-05
326,8,6,2,0.4,2.433299960102886e-05,1.891699866973795e-05
327,8,6,4,0.4,2.433299960102886e-05,9.549999958835542e-05
328,8,6,8,0.4,2.433299960102886e-05,5.262500053504482e-05
329,8,6,16,0.4,2.433299960102886e-05,9.750000026542693e-05
330,8,6,1,0.6,2.620899977046065e-05,1.3917000615037978e-05
331,8,6,2,0.6,2.620899977046065e-05,1.849999898695387e-05
332,8,6,4,0.6,2.620899977046065e-05,3.0000002880115062e-05
333,8,6,8,0.6,2.620899977046065e-05,4.56669986306224e-05
334,8,6,16,0.6,2.620899977046065e-05,9.212499935529195e-05
335,8,6,1,0.8,5.470800169860013e-05,1.3916000170866027e-05
336,8,6,2,0.8,5.470800169860013e-05,3.5291999665787444e-05
337,8,6,4,0.8,5.470800169860013e-05,2.9083999834256247e-05
338,8,6,8,0.8,5.470800169860013e-05,4.316600097808987e-05
339,8,6,16,0.8,5.470800169860013e-05,9.254199903807603e-05
340,8,7,1,0.2,1.8292001186637208e-05,1.0457999451318756e-05
341,8,7,2,0.2,1.8292001186637208e-05,1.487500048824586e-05
342,8,7,4,0.2,1.8292001186637208e-05,2.245799987576902e-05
343,8,7,8,0.2,1.8292001186637208e-05,3.666700285975821e-05
344,8,7,16,0.2,1.8292001186637208e-05,6.187500184751116e-05
345,8,7,1,0.4,1.9791998056462035e-05,1.2750002497341484e-05
346,8,7,2,0.4,1.9791998056462035e-05,1.279199932469055e-05
347,8,7,4,0.4,1.9791998056462035e-05,2.245799987576902e-05
348,8,7,8,0.4,1.9791998056462035e-05,4.029200135846622e-05
349,8,7,16,0.4,1.9791998056462035e-05,6.762500197510235e-05
350,8,7,1,0.6,2.3458000214304775e-05,9.666000551078469e-06
351,8,7,2,0.6,2.3458000214304775e-05,1.3749999197898433e-05
352,8,7,4,0.6,2.3458000214304775e-05,2.5541998184053227e-05
353,8,7,8,0.6,2.3458000214304775e-05,4.650000118999742e-05
354,8,7,16,0.6,2.3458000214304775e-05,7.541699960711412e-05
355,8,7,1,0.8,2.7375001081964e-05,1.2541997421067208e-05
356,8,7,2,0.8,2.7375001081964e-05,1.6416001017205417e-05
357,8,7,4,0.8,2.7375001081964e-05,2.0667001081164926e-05
358,8,7,8,0.8,2.7375001081964e-05,4.358299702289514e-05
359,8,7,16,0.8,2.7375001081964e-05,9.358400347991847e-05
360,8,8,1,0.2,1.7958998796530068e-05,1.0042000212706625e-05
361,8,8,2,0.2,1.7958998796530068e-05,1.5208002878353e-05
362,8,8,4,0.2,1.7958998796530068e-05,1.925000105984509e-05
363,8,8,8,0.2,1.7958998796530068e-05,3.570800254237838e-05
364,8,8,16,0.2,1.7958998796530068e-05,6.000000212225132e-05
365,8,8,1,0.4,2.3874999897088856e-05,1.3625001884065568e-05
366,8,8,2,0.4,2.3874999897088856e-05,1.9582999811973423e-05
367,8,8,4,0.4,2.3874999897088856e-05,3.120900146313943e-05
368,8,8,8,0.4,2.3874999897088856e-05,4.637500023818575e-05
369,8,8,16,0.4,2.3874999897088856e-05,8.745900049689226e-05
370,8,8,1,0.6,2.3374999727820978e-05,1.1832999007310718e-05
371,8,8,2,0.6,2.3374999727820978e-05,1.599999814061448e-05
372,8,8,4,0.6,2.3374999727820978e-05,2.8874997951788828e-05
373,8,8,8,0.6,2.3374999727820978e-05,4.6624998503830284e-05
374,8,8,16,0.6,2.3374999727820978e-05,8.695900032762438e-05
375,8,8,1,0.8,2.6874997274717316e-05,1.308299761149101e-05
376,8,8,2,0.8,2.6874997274717316e-05,1.5458997950190678e-05
377,8,8,4,0.8,2.6874997274717316e-05,3.0082999728620052e-05
378,8,8,8,0.8,2.6874997274717316e-05,5.229199814493768e-05
379,8,8,16,0.8,2.6874997274717316e-05,8.800000068731606e-05
380,8,9,1,0.2,1.5541998436674476e-05,1.00840006780345e-05
381,8,9,2,0.2,1.5541998436674476e-05,1.3624998246086761e-05
382,8,9,4,0.2,1.5541998436674476e-05,1.7875001503853127e-05
383,8,9,8,0.2,1.5541998436674476e-05,3.199999991920777e-05
384,8,9,16,0.2,1.5541998436674476e-05,5.579200296779163e-05
385,8,9,1,0.4,2.0667001081164926e-05,1.1290998372714967e-05
386,8,9,2,0.4,2.0667001081164926e-05,1.3708999176742509e-05
387,8,9,4,0.4,2.0667001081164926e-05,2.7166999643668532e-05
388,8,9,8,0.4,2.0667001081164926e-05,5.004099875804968e-05
389,8,9,16,0.4,2.0667001081164926e-05,8.379199789487757e-05
390,8,9,1,0.6,2.3874999897088856e-05,9.499999578110874e-06
391,8,9,2,0.6,2.3874999897088856e-05,1.7207999917445704e-05
392,8,9,4,0.6,2.3874999897088856e-05,2.808299905154854e-05
393,8,9,8,0.6,2.3874999897088856e-05,5.2167000831104815e-05
394,8,9,16,0.6,2.3874999897088856e-05,8.837499990477227e-05
395,8,9,1,0.8,2.870800017262809e-05,1.34170004457701e-05
396,8,9,2,0.8,2.870800017262809e-05,1.7917001969181e-05
