,size,instance,depth,diag_time,sim_time
87,8,4,6,1.6584002878516912e-05,2.7417001547291875e-05
88,8,4,8,1.6584002878516912e-05,3.6666999221779406e-05
89,8,4,16,1.6584002878516912e-05,6.0582999140024185e-05
90,8,5,1,1.6584002878516912e-05,9.499999578110874e-06
91,8,5,2,1.6584002878516912e-05,1.1332995200064033e-05
92,8,5,4,1.6584002878516912e-05,2.0209001377224922e-05
93,8,5,6,1.6584002878516912e-05,2.579099964350462e-05
94,8,5,8,1.6584002878516912e-05,3.17919984809123e-05
95,8,5,16,1.6584002878516912e-05,6.533299892907962e-05
96,8,6,1,1.6292004147544503e-05,8.75000114319846e-06
97,8,6,2,1.6292004147544503e-05,1.2541000614874065e-05
98,8,6,4,1.6292004147544503e-05,2.2166997950989753e-05
99,8,6,6,1.6292004147544503e-05,2.3916007194202393e-05
100,8,6,8,1.6292004147544503e-05,3.308300074422732e-05
101,8,6,16,1.6292004147544503e-05,6.154100265121087e-05
102,8,7,1,1.6833000699989498e-05,8.540999260731041e-06
103,8,7,2,1.6833000699989498e-05,1.1666998034343123e-05
104,8,7,4,1.6833000699989498e-05,1.9208993762731552e-05
105,8,7,6,1.6833000699989498e-05,2.2334003006108105e-05
106,8,7,8,1.6833000699989498e-05,3.537500015227124e-05
107,8,7,16,1.6833000699989498e-05,5.850000161444768e-05
108,8,8,1,1.6375000996049494e-05,1.1042000551242381e-05
109,8,8,2,1.6375000996049494e-05,1.4750003174412996e-05
110,8,8,4,1.6375000996049494e-05,2.1540996385738254e-05
111,8,8,6,1.6375000996049494e-05,2.6708999939728528e-05
112,8,8,8,1.6375000996049494e-05,3.2500000088475645e-05
113,8,8,16,1.6375000996049494e-05,5.950000195298344e-05
114,8,9,1,1.6416001017205417e-05,9.417002729605883e-06
115,8,9,2,1.6416001017205417e-05,1.9209001038689166e-05
116,8,9,4,1.6416001017205417e-05,1.9333005184307694e-05
117,8,9,6,1.6416001017205417e-05,2.5458000891376287e-05
118,8,9,8,1.6416001017205417e-05,2.9374998121056706e-05
119,8,9,16,1.6416001017205417e-05,6.741700053680688e-05
120,10,0,1,2.9833005100954324e-05,3.0999995942693204e-05
121,10,0,2,2.9833005100954324e-05,3.1167000997811556e-05
122,10,0,4,2.9833005100954324e-05,8.274999709101394e-05
123,10,0,6,2.9833005100954324e-05,9.354200301459059e-05
124,10,0,8,2.9833005100954324e-05,0.00012733299809042364
125,10,0,16,2.9833005100954324e-05,0.00024649999977555126
126,10,1,1,2.824999683070928e-05,1.8917002307716757e-05
127,10,1,2,2.824999683070928e-05,4.304199683247134e-05
128,10,1,4,2.824999683070928e-05,6.97089999448508e-05
129,10,1,6,2.824999683070928e-05,0.0001042079966282472
130,10,1,8,2.824999683070928e-05,0.00014158300473354757
131,10,1,16,2.824999683070928e-05,0.0002656249998835847
132,10,2,1,2.800000220304355e-05,2.4249995476566255e-05
133,10,2,2,2.800000220304355e-05,4.316699778428301e-05
134,10,2,4,2.800000220304355e-05,5.9334000980015844e-05
135,10,2,6,2.800000220304355e-05,8.425000123679638e-05
136,10,2,8,2.800000220304355e-05,0.00013108299754094332
137,10,2,16,2.800000220304355e-05,0.0002495419976185076
138,10,3,1,3.175000165356323e-05,2.4582994228694588e-05
139,10,3,2,3.175000165356323e-05,4.141699901083484e-05
140,10,3,4,3.175000165356323e-05,7.850000110920519e-05
141,10,3,6,3.175000165356323e-05,0.00011125000310130417
142,10,3,8,3.175000165356323e-05,0.00014370799908647314
143,10,3,16,3.175000165356323e-05,0.00024408400349784642
144,10,4,1,2.8041999030392617e-05,1.9334001990500838e-05
145,10,4,2,2.8041999030392617e-05,4.5000000682193786e-05
146,10,4,4,2.8041999030392617e-05,7.558400102425367e-05
147,10,4,6,2.8041999030392617e-05,0.00010570899758022279
148,10,4,8,2.8041999030392617e-05,0.00014112499775364995
149,10,4,16,2.8041999030392617e-05,0.0002323340013390407
150,10,5,1,2.7916998078580946e-05,1.6707999748177826e-05
151,10,5,2,2.7916998078580946e-05,3.1042000045999885e-05
152,10,5,4,2.7916998078580946e-05,7.095799810485914e-05
153,10,5,6,2.7916998078580946e-05,9.116599539993331e-05
154,10,5,8,2.7916998078580946e-05,0.00015625000378349796
155,10,5,16,2.7916998078580946e-05,0.00024291699810419232
156,10,6,1,2.787500125123188e-05,2.4583998310845345e-05
157,10,6,2,2.787500125123188e-05,3.724999987753108e-05
158,10,6,4,2.787500125123188e-05,5.8917001297231764e-05
159,10,6,6,2.787500125123188e-05,9.891700028674677e-05
160,10,6,8,2.787500125123188e-05,0.00013791699893772602
161,10,6,16,2.787500125123188e-05,0.0002745000019785948
162,10,7,1,2.8500006010290235e-05,2.7374997443985194e-05
163,10,7,2,2.8500006010290235e-05,4.145899583818391e-05
164,10,7,4,2.8500006010290235e-05,7.570799789391458e-05
165,10,7,6,2.8500006010290235e-05,0.00011633300164248794
166,10,7,8,2.8500006010290235e-05,0.00014000000373926014
167,10,7,16,2.8500006010290235e-05,0.00025962499785237014
168,10,8,1,2.8624999686144292e-05,2.6708003133535385e-05
169,10,8,2,2.8624999686144292e-05,4.2665997170843184e-05
170,10,8,4,2.8624999686144292e-05,6.65829938952811e-05
171,10,8,6,2.8624999686144292e-05,0.00010366700007580221
172,10,8,8,2.8624999686144292e-05,0.0001414580037817359
173,10,8,16,2.8624999686144292e-05,0.00025458399613853544
174,10,9,1,2.779200440272689e-05,2.7166999643668532e-05
175,10,9,2,2.779200440272689e-05,3.850000211969018e-05
176,10,9,4,2.779200440272689e-05,5.820899968966842e-05
177,10,9,6,2.779200440272689e-05,9.820800187299028e-05
178,10,9,8,2.779200440272689e-05,0.00011641699529718608
179,10,9,16,2.779200440272689e-05,0.00025341699802083895
180,12,0,1,7.879100303398445e-05,5.566600157180801e-05
181,12,0,2,7.879100303398445e-05,0.00017591699725016952
182,12,0,4,7.879100303398445e-05,0.00025912500132108107
183,12,0,6,7.879100303398445e-05,0.0003484999979264103
184,12,0,8,7.879100303398445e-05,0.0004580000022542663
185,12,0,16,7.879100303398445e-05,0.000903291002032347
186,12,1,1,7.324999751290306e-05,5.200000305194408e-05
187,12,1,2,7.324999751290306e-05,0.00013204199785832316
188,12,1,4,7.324999751290306e-05,0.0002891249969252385
189,12,1,6,7.324999751290306e-05,0.00037354199594119564
190,12,1,8,7.324999751290306e-05,0.0004970829977537505
191,12,1,16,7.324999751290306e-05,0.0010145419946638867
192,12,2,1,7.312500383704901e-05,5.879199306946248e-05
193,12,2,2,7.312500383704901e-05,0.00014525000005960464
194,12,2,4,7.312500383704901e-05,0.00029683300090255216
195,12,2,6,7.312500383704901e-05,0.00036345799890113994
196,12,2,8,7.312500383704901e-05,0.0004957499986630864
197,12,2,16,7.312500383704901e-05,0.0009365410005557351
198,12,3,1,7.3208000685554e-05,6.145900260889903e-05
199,12,3,2,7.3208000685554e-05,0.00012254100147401914
200,12,3,4,7.3208000685554e-05,0.00023470800078939646
201,12,3,6,7.3208000685554e-05,0.0003292090041213669
202,12,3,8,7.3208000685554e-05,0.0005229590024100617
203,12,3,16,7.3208000685554e-05,0.0009642080040066503
204,12,4,1,8.22080037323758e-05,9.508299990557134e-05
205,12,4,2,8.22080037323758e-05,0.00015070799418026581
206,12,4,4,8.22080037323758e-05,0.0002787080011330545
207,12,4,6,8.22080037323758e-05,0.0003875410038745031
208,12,4,8,8.22080037323758e-05,0.0005474579957081005
209,12,4,16,8.22080037323758e-05,0.0010793749970616773
210,12,5,1,7.795800047460943e-05,7.087499398039654e-05
211,12,5,2,7.795800047460943e-05,0.00011508399620652199
212,12,5,4,7.795800047460943e-05,0.00027708400011761114
213,12,5,6,7.795800047460943e-05,0.00039066700264811516
214,12,5,8,7.795800047460943e-05,0.0004702500009443611
215,12,5,16,7.795800047460943e-05,0.000990041000477504
216,12,6,1,7.479199848603457e-05,7.595899660373107e-05
217,12,6,2,7.479199848603457e-05,0.00011824999819509685
218,12,6,4,7.479199848603457e-05,0.00026441700174473226
219,12,6,6,7.479199848603457e-05,0.0004154579946771264
220,12,6,8,7.479199848603457e-05,0.0004785839992109686
221,12,6,16,7.479199848603457e-05,0.000981958997726906
222,12,7,1,8.804199751466513e-05,8.883299597073346e-05
223,12,7,2,8.804199751466513e-05,0.00014837500202702358
224,12,7,4,8.804199751466513e-05,0.00023550000332761556
225,12,7,6,8.804199751466513e-05,0.00039204100175993517
226,12,7,8,8.804199751466513e-05,0.0005141250003362074
227,12,7,16,8.804199751466513e-05,0.0008763329969951883
228,12,8,1,7.3208000685554e-05,8.808300481177866e-05
229,12,8,2,7.3208000685554e-05,0.0001351669998257421
230,12,8,4,7.3208000685554e-05,0.00024308400315931067
231,12,8,6,7.3208000685554e-05,0.000374542003555689
232,12,8,8,7.3208000685554e-05,0.0005219579979893751
233,12,8,16,7.3208000685554e-05,0.0010170000023208559
234,12,9,1,8.05000017862767e-05,8.920900290831923e-05
235,12,9,2,8.05000017862767e-05,0.00013349999790079892
236,12,9,4,8.05000017862767e-05,0.00023599999985890463
237,12,9,6,8.05000017862767e-05,0.00036558300053002313
238,12,9,8,8.05000017862767e-05,0.0004652499992516823
239,12,9,16,8.05000017862767e-05,0.0010228750034002587
240,14,0,1,0.0002904170032707043,0.00034229100128868595
241,14,0,2,0.0002904170032707043,0.0004747080020024441
242,14,0,4,0.0002904170032707043,0.0009466249975957908
243,14,0,6,0.0002904170032707043,0.0016025410004658625
244,14,0,8,0.0002904170032707043,0.002010000003792811
245,14,0,16,0.0002904170032707043,0.0038184169970918447
246,14,1,1,0.00029262500174809247,0.00025045900110853836
247,14,1,2,0.00029262500174809247,0.00038958299410296604
248,14,1,4,0.00029262500174809247,0.0009122080009547062
249,14,1,6,0.00029262500174809247,0.0015757919973111711
250,14,1,8,0.00029262500174809247,0.001796333999664057
251,14,1,16,0.00029262500174809247,0.0036729170024045743
252,14,2,1,0.00028662499971687794,0.0003102909977314994
253,14,2,2,0.00028662499971687794,0.0005499170001712628
254,14,2,4,0.00028662499971687794,0.000988291998510249
255,14,2,6,0.00028662499971687794,0.001440084000932984
256,14,2,8,0.00028662499971687794,0.0019257500025560148
257,14,2,16,0.00028662499971687794,0.003932291998353321
258,14,3,1,0.00027991699607810006,0.00027075000252807513
259,14,3,2,0.00027991699607810006,0.0005189580042497255
260,14,3,4,0.00027991699607810006,0.0009120000031543896
261,14,3,6,0.00027991699607810006,0.001353416999336332
262,14,3,8,0.00027991699607810006,0.0019713750007213093
263,14,3,16,0.00027991699607810006,0.003528540997649543
264,14,4,1,0.0002758750051725656,0.00025591700250515714
265,14,4,2,0.0002758750051725656,0.0005232080002315342
266,14,4,4,0.0002758750051725656,0.0010264580050716177
267,14,4,6,0.0002758750051725656,0.0015040420039440505
268,14,4,8,0.0002758750051725656,0.0018867500039050356
269,14,4,16,0.0002758750051725656,0.0038960419988143258
270,14,5,1,0.00027799999952549115,0.0002234579951618798
271,14,5,2,0.00027799999952549115,0.0004461249991436489
272,14,5,4,0.00027799999952549115,0.0009103330012294464
273,14,5,6,0.00027799999952549115,0.0013995419940329157
274,14,5,8,0.00027799999952549115,0.0016709159972378984
275,14,5,16,0.00027799999952549115,0.003701000001456123
276,14,6,1,0.00027570800011744723,0.00023391699505737051
277,14,6,2,0.00027570800011744723,0.0005162919987924397
278,14,6,4,0.00027570800011744723,0.0008592500016675331
279,14,6,6,0.00027570800011744723,0.0013250839983811602
280,14,6,8,0.00027570800011744723,0.0019128330022795126
281,14,6,16,0.00027570800011744723,0.003604833997087553
282,14,7,1,0.000277458006166853,0.00024133399710990489
283,14,7,2,0.000277458006166853,0.000469457998406142
284,14,7,4,0.000277458006166853,0.0009710000013001263
285,14,7,6,0.000277458006166853,0.0014645420014858246
286,14,7,8,0.000277458006166853,0.001866750004410278
287,14,7,16,0.000277458006166853,0.004038708997541107
288,14,8,1,0.00028691700572380796,0.00025400000595254824
289,14,8,2,0.00028691700572380796,0.0004280829962226562
290,14,8,4,0.00028691700572380796,0.0009897499985527247
291,14,8,6,0.00028691700572380796,0.0015971669999998994
292,14,8,8,0.00028691700572380796,0.002050707997113932
293,14,8,16,0.00028691700572380796,0.0038687089981976897
294,14,9,1,0.0002769999991869554,0.0003040829978999682
295,14,9,2,0.0002769999991869554,0.0005257500015432015
296,14,9,4,0.0002769999991869554,0.0009632079963921569
297,14,9,6,0.0002769999991869554,0.0013792090030619875
298,14,9,8,0.0002769999991869554,0.002104750004946254
299,14,9,16,0.0002769999991869554,0.0039999159998842515
300,16,0,1,0.0012670829964918084,0.0009440420035389252
301,16,0,2,0.0012670829964918084,0.0017300839972449467
302,16,0,4,0.0012670829964918084,0.004011875003925525
303,16,0,6,0.0012670829964918084,0.006017916995915584
304,16,0,8,0.0012670829964918084,0.008628625000710599
305,16,0,16,0.0012670829964918084,0.016936250001890585
306,16,1,1,0.0012753330011037178,0.0012032090016873553
307,16,1,2,0.0012753330011037178,0.0020719169988296926
308,16,1,4,0.0012753330011037178,0.0041485830006422475
309,16,1,6,0.0012753330011037178,0.005963458002952393
310,16,1,8,0.0012753330011037178,0.007752541001536883
311,16,1,16,0.0012753330011037178,0.015326624998124316
312,16,2,1,0.001295875001233071,0.0011609169960138388
313,16,2,2,0.001295875001233071,0.0019044590007979423
314,16,2,4,0.001295875001233071,0.004116167001484428
315,16,2,6,0.001295875001233071,0.004991708003217354
316,16,2,8,0.001295875001233071,0.00704895899980329
317,16,2,16,0.001295875001233071,0.014831083004537504
318,16,3,1,0.001291417000174988,0.0008890829994925298
319,16,3,2,0.001291417000174988,0.0018640409980434924
320,16,3,4,0.001291417000174988,0.003997917003289331
321,16,3,6,0.001291417000174988,0.005104333002236672
322,16,3,8,0.001291417000174988,0.007848541004932486
323,16,3,16,0.001291417000174988,0.014763125000172295
324,16,4,1,0.0012779999960912392,0.000920833001146093
325,16,4,2,0.0012779999960912392,0.0023168330008047633
326,16,4,4,0.0012779999960912392,0.003112999998847954
327,16,4,6,0.0012779999960912392,0.0055298750012298115
328,16,4,8,0.0012779999960912392,0.007925457997771446
329,16,4,16,0.0012779999960912392,0.01592887500009965
330,16,5,1,0.0012760000026901253,0.0009296669959439896
331,16,5,2,0.0012760000026901253,0.001971207995666191
332,16,5,4,0.0012760000026901253,0.004117500000575092
333,16,5,6,0.0012760000026901253,0.00617758300359128
334,16,5,8,0.0012760000026901253,0.007793791999574751
335,16,5,16,0.0012760000026901253,0.015315124997869134
336,16,6,1,0.0012950840027770028,0.0008298329994431697
337,16,6,2,0.0012950840027770028,0.0022708750038873404
338,16,6,4,0.0012950840027770028,0.0040830829966580495
339,16,6,6,0.0012950840027770028,0.006321791996015236
340,16,6,8,0.0012950840027770028,0.007523291998950299
341,16,6,16,0.0012950840027770028,0.015473708001081832
342,16,7,1,0.0012736659991787747,0.0007494160017813556
343,16,7,2,0.0012736659991787747,0.001979125001525972
344,16,7,4,0.0012736659991787747,0.003941167000448331
345,16,7,6,0.0012736659991787747,0.005631166997773107
346,16,7,8,0.0012736659991787747,0.007596832998387981
347,16,7,16,0.0012736659991787747,0.01445650000096066
348,16,8,1,0.0012819589974242263,0.001192625000840053
349,16,8,2,0.0012819589974242263,0.0018812079943018034
350,16,8,4,0.0012819589974242263,0.003373041996383108
351,16,8,6,0.0012819589974242263,0.005378125002607703
352,16,8,8,0.0012819589974242263,0.007905042002676055
353,16,8,16,0.0012819589974242263,0.014350416000525001
354,16,9,1,0.0012705839981208555,0.0010862909985007718
355,16,9,2,0.0012705839981208555,0.0018090829980792478
356,16,9,4,0.0012705839981208555,0.0035727919967030175
357,16,9,6,0.0012705839981208555,0.005208499998843763
358,16,9,8,0.0012705839981208555,0.007239874998049345
359,16,9,16,0.0012705839981208555,0.014815082999120932
360,18,0,1,0.005750166994403116,0.003707874995598104
361,18,0,2,0.005750166994403116,0.007688417004828807
362,18,0,4,0.005750166994403116,0.017836375001934357
363,18,0,6,0.005750166994403116,0.023318915998970624
364,18,0,8,0.005750166994403116,0.03147745800379198
365,18,0,16,0.005750166994403116,0.06432020899956115
366,18,1,1,0.0058289580047130585,0.0039301670040003955
367,18,1,2,0.0058289580047130585,0.008050958000239916
368,18,1,4,0.0058289580047130585,0.0156834580047871
369,18,1,6,0.0058289580047130585,0.023234249994857237
370,18,1,8,0.0058289580047130585,0.03031854199798545
371,18,1,16,0.0058289580047130585,0.06116233300417662
372,18,2,1,0.005880458993487991,0.0045874999996158294
373,18,2,2,0.005880458993487991,0.007546749999164604
374,18,2,4,0.005880458993487991,0.0169792079977924
375,18,2,6,0.005880458993487991,0.024253499999758787
376,18,2,8,0.005880458993487991,0.03203095899516484
377,18,2,16,0.005880458993487991,0.06713070900150342
378,18,3,1,0.005872457993973512,0.004429000000527594
379,18,3,2,0.005872457993973512,0.007925166995846666
380,18,3,4,0.005872457993973512,0.015560500003630295
381,18,3,6,0.005872457993973512,0.02273708299617283
382,18,3,8,0.005872457993973512,0.03043704199808417
383,18,3,16,0.005872457993973512,0.060983249997661915
384,18,4,1,0.0058488340000621974,0.0045119580026948825
385,18,4,2,0.0058488340000621974,0.00950320799893234
386,18,4,4,0.0058488340000621974,0.014055999999982305
387,18,4,6,0.0058488340000621974,0.026293332994100638
388,18,4,8,0.0058488340000621974,0.03379733299516374
389,18,4,16,0.0058488340000621974,0.06759191599849146
390,18,5,1,0.005780375002359506,0.00533450000511948
391,18,5,2,0.005780375002359506,0.009161041998595465
392,18,5,4,0.005780375002359506,0.018812207999872044
393,18,5,6,0.005780375002359506,0.025270500002079643
394,18,5,8,0.005780375002359506,0.035560958000132814
395,18,5,16,0.005780375002359506,0.07090879200404743
396,18,6,1,0.00586374999693362,0.004764709003211465
397,18,6,2,0.00586374999693362,0.009424625000974629
398,18,6,4,0.00586374999693362,0.01686366699868813
399,18,6,6,0.00586374999693362,0.024364459000935312
400,18,6,8,0.00586374999693362,0.033285874997091014
401,18,6,16,0.00586374999693362,0.061625083995750174
402,18,7,1,0.005841291000251658,0.0037646249984391034
403,18,7,2,0.005841291000251658,0.007281250000232831
404,18,7,4,0.005841291000251658,0.0168381249968661
405,18,7,6,0.005841291000251658,0.024315708003996406
406,18,7,8,0.005841291000251658,0.03351058299449505
407,18,7,16,0.005841291000251658,0.06222216700552963
408,18,8,1,0.005877666000742465,0.003924584001651965
409,18,8,2,0.005877666000742465,0.00805045799643267
410,18,8,4,0.005877666000742465,0.014532458000758197
411,18,8,6,0.005877666000742465,0.023257667002326343
412,18,8,8,0.005877666000742465,0.029988374997628853
413,18,8,16,0.005877666000742465,0.06138920800003689
414,18,9,1,0.005851500005519483,0.00474279099580599
415,18,9,2,0.005851500005519483,0.00818270899617346
416,18,9,4,0.005851500005519483,0.017014542005199473
417,18,9,6,0.005851500005519483,0.022511166003823746
418,18,9,8,0.005851500005519483,0.030383416000404395
419,18,9,16,0.005851500005519483,0.06251420800253982
420,20,0,1,0.02634145799675025,0.01763833400036674
421,20,0,2,0.02634145799675025,0.03284237499610754
422,20,0,4,0.02634145799675025,0.06893329099693801
423,20,0,6,0.02634145799675025,0.10170970800390933
424,20,0,8,0.02634145799675025,0.1384072080036276
425,20,0,16,0.02634145799675025,0.27452366599754896
426,20,1,1,0.02603395799815189,0.015940999997837935
427,20,1,2,0.02603395799815189,0.03308633399865357
428,20,1,4,0.02603395799815189,0.06046470900037093
429,20,1,6,0.02603395799815189,0.08834716700221179
430,20,1,8,0.02603395799815189,0.12251791699964087
431,20,1,16,0.02603395799815189,0.24215912500221748
432,20,2,1,0.02624816600291524,0.02139220800017938
433,20,2,2,0.02624816600291524,0.042963166000845376
434,20,2,4,0.02624816600291524,0.07576712499576388
435,20,2,6,0.02624816600291524,0.09795483300695196
436,20,2,8,0.02624816600291524,0.1448398329957854
437,20,2,16,0.02624816600291524,0.2954236250006943
438,20,3,1,0.02611674999934621,0.01634925000689691
439,20,3,2,0.02611674999934621,0.04045808399678208
440,20,3,4,0.02611674999934621,0.07191416699788533
441,20,3,6,0.02611674999934621,0.10764949999429518
442,20,3,8,0.02611674999934621,0.14753662500152132
443,20,3,16,0.02611674999934621,0.2708701670053415
444,20,4,1,0.0262734160060063,0.017697458002658095
445,20,4,2,0.0262734160060063,0.02981733300111955
446,20,4,4,0.0262734160060063,0.06789408400072716
447,20,4,6,0.0262734160060063,0.10881916699872818
448,20,4,8,0.0262734160060063,0.13032266700611217
449,20,4,16,0.0262734160060063,0.2863012079978944
450,20,5,1,0.026269957998010796,0.014945666000130586
451,20,5,2,0.026269957998010796,0.032426999998278916
452,20,5,4,0.026269957998010796,0.06925745800253935
453,20,5,6,0.026269957998010796,0.11298737499600975
454,20,5,8,0.026269957998010796,0.1315836669964483
455,20,5,16,0.026269957998010796,0.28067824999743607
456,20,6,1,0.026312667003367096,0.015389125001092907
457,20,6,2,0.026312667003367096,0.03748666700266767
458,20,6,4,0.026312667003367096,0.06903670800238615
459,20,6,6,0.026312667003367096,0.10021516699634958
460,20,6,8,0.026312667003367096,0.14164858299773186
461,20,6,16,0.026312667003367096,0.2585587499997928
462,20,7,1,0.026230041003145743,0.016473541996674612
463,20,7,2,0.026230041003145743,0.0345062910055276
464,20,7,4,0.026230041003145743,0.06455995800206438
465,20,7,6,0.026230041003145743,0.09722908299590927
466,20,7,8,0.026230041003145743,0.13264916699699825
467,20,7,16,0.026230041003145743,0.2578139580000425
468,20,8,1,0.02596691600047052,0.016508665998117067
469,20,8,2,0.02596691600047052,0.03179137500410434
470,20,8,4,0.02596691600047052,0.06628941700182622
471,20,8,6,0.02596691600047052,0.09628541700658388
472,20,8,8,0.02596691600047052,0.13214554200385464
473,20,8,16,0.02596691600047052,0.2606171669976902
474,20,9,1,0.026151708996621892,0.016748041998653207
475,20,9,2,0.026151708996621892,0.02996845899906475
476,20,9,4,0.026151708996621892,0.06721691699931398
477,20,9,6,0.026151708996621892,0.09693187499942724
478,20,9,8,0.026151708996621892,0.13906429200142156
479,20,9,16,0.026151708996621892,0.2656487499989453
480,22,0,1,0.11580433399649337,0.08726204199774656
481,22,0,2,0.11580433399649337,0.17444533399975626
482,22,0,4,0.11580433399649337,0.29587741599971196
483,22,0,6,0.11580433399649337,0.43133387499983655
484,22,0,8,0.11580433399649337,0.6034240419976413
485,22,0,16,0.11580433399649337,1.2091927910005325
486,22,1,1,0.11516429100447567,0.07660908300022129
487,22,1,2,0.11516429100447567,0.15014133300428512
