,size,instance,depth,edge_prob,diag_time,sim_time
112,6,5,4,0.6,0.004859667002165224,0.0014867919999232981
113,6,5,8,0.6,0.004859667002165224,0.002623208001750754
114,6,5,16,0.6,0.004859667002165224,0.005572374997427687
115,6,5,1,0.8,0.00497670899858349,0.0004036249993077945
116,6,5,2,0.8,0.00497670899858349,0.0007377919973805547
117,6,5,4,0.8,0.00497670899858349,0.0014252080000005662
118,6,5,8,0.8,0.00497670899858349,0.002687207997951191
119,6,5,16,0.8,0.00497670899858349,0.005254333002085332
120,6,6,1,0.2,0.003765249999560183,0.00023187500119092874
121,6,6,2,0.2,0.003765249999560183,0.00037154199890210293
122,6,6,4,0.2,0.003765249999560183,0.0007039590018393937
123,6,6,8,0.2,0.003765249999560183,0.0017843749992607627
124,6,6,16,0.2,0.003765249999560183,0.002770625000266591
125,6,6,1,0.4,0.004169249998085434,0.00024666600074851885
126,6,6,2,0.4,0.004169249998085434,0.00039316699985647574
127,6,6,4,0.4,0.004169249998085434,0.00069404199894052
128,6,6,8,0.4,0.004169249998085434,0.0014681249995192047
129,6,6,16,0.4,0.004169249998085434,0.0028098750008211937
130,6,6,1,0.6,0.005215582998062018,0.0003934169981221203
131,6,6,2,0.6,0.005215582998062018,0.000643291998130735
132,6,6,4,0.6,0.005215582998062018,0.0013383340010477696
133,6,6,8,0.6,0.005215582998062018,0.002705916998820612
134,6,6,16,0.6,0.005215582998062018,0.005010374999983469
135,6,6,1,0.8,0.005111332997330464,0.0004939999998896383
136,6,6,2,0.8,0.005111332997330464,0.0008231670035456773
137,6,6,4,0.8,0.005111332997330464,0.0016599170012341347
138,6,6,8,0.8,0.005111332997330464,0.003011499997228384
139,6,6,16,0.8,0.005111332997330464,0.0066663750003499445
140,6,7,1,0.2,0.003923833999579074,0.0002653340015967842
141,6,7,2,0.2,0.003923833999579074,0.000344541000231402
142,6,7,4,0.2,0.003923833999579074,0.0006939169979887083
143,6,7,8,0.2,0.003923833999579074,0.001306292000663234
144,6,7,16,0.2,0.003923833999579074,0.0024075000001175795
145,6,7,1,0.4,0.004262457998265745,0.0002482919990143273
146,6,7,2,0.4,0.004262457998265745,0.00040712500049266964
147,6,7,4,0.4,0.004262457998265745,0.0008712499984540045
148,6,7,8,0.4,0.004262457998265745,0.0018007500002568122
149,6,7,16,0.4,0.004262457998265745,0.0030578750011045486
150,6,7,1,0.6,0.0051333329975022934,0.000390791999961948
151,6,7,2,0.6,0.0051333329975022934,0.0006942910003999714
152,6,7,4,0.6,0.0051333329975022934,0.0014722090018040035
153,6,7,8,0.6,0.0051333329975022934,0.0026633750021574087
154,6,7,16,0.6,0.0051333329975022934,0.0053690829990955535
155,6,7,1,0.8,0.03509824999855482,0.00037075000000186265
156,6,7,2,0.8,0.03509824999855482,0.0006082500003685709
157,6,7,4,0.8,0.03509824999855482,0.001221416998305358
158,6,7,8,0.8,0.03509824999855482,0.0023311250006372575
159,6,7,16,0.8,0.03509824999855482,0.004713499998615589
160,6,8,1,0.2,0.0038735420021112077,0.00019341699953656644
161,6,8,2,0.2,0.0038735420021112077,0.00030233400320867077
162,6,8,4,0.2,0.0038735420021112077,0.0005400830013968516
163,6,8,8,0.2,0.0038735420021112077,0.0011465829993539955
164,6,8,16,0.2,0.0038735420021112077,0.002352040999539895
165,6,8,1,0.4,0.004765165998833254,0.00032495800041942857
166,6,8,2,0.4,0.004765165998833254,0.0005400839982030448
167,6,8,4,0.4,0.004765165998833254,0.0011348330008331686
168,6,8,8,0.4,0.004765165998833254,0.002092833998176502
169,6,8,16,0.4,0.004765165998833254,0.004177332997642225
170,6,8,1,0.6,0.004745624999486608,0.0003114579994871747
171,6,8,2,0.6,0.004745624999486608,0.0005106249991513323
172,6,8,4,0.6,0.004745624999486608,0.0012835839988838416
173,6,8,8,0.6,0.004745624999486608,0.0019296249993203674
174,6,8,16,0.6,0.004745624999486608,0.0038445409991254564
175,6,8,1,0.8,0.00486333400112926,0.0004149999986111652
176,6,8,2,0.8,0.00486333400112926,0.0006945419991097879
177,6,8,4,0.8,0.00486333400112926,0.0013494159975380171
178,6,8,8,0.8,0.00486333400112926,0.0025376670018886216
179,6,8,16,0.8,0.00486333400112926,0.005267083997750888
180,6,9,1,0.2,0.0036835840001003817,0.00022275000083027408
181,6,9,2,0.2,0.0036835840001003817,0.00035166599991498515
182,6,9,4,0.2,0.0036835840001003817,0.0006575420011358801
183,6,9,8,0.2,0.0036835840001003817,0.001333166001131758
184,6,9,16,0.2,0.0036835840001003817,0.0024870419983926695
185,6,9,1,0.4,0.00439912500223727,0.00027470799977891147
186,6,9,2,0.4,0.00439912500223727,0.00047112499669310637
187,6,9,4,0.4,0.00439912500223727,0.0010083749984914903
188,6,9,8,0.4,0.00439912500223727,0.0018129579984815791
189,6,9,16,0.4,0.00439912500223727,0.003915541998139815
190,6,9,1,0.6,0.004623291999450885,0.0002857910003513098
191,6,9,2,0.6,0.004623291999450885,0.00047658300172770396
192,6,9,4,0.6,0.004623291999450885,0.0010296250002284069
193,6,9,8,0.6,0.004623291999450885,0.0018222910002805293
194,6,9,16,0.6,0.004623291999450885,0.003643459000159055
195,6,9,1,0.8,0.00484166699970956,0.00039841699981479906
196,6,9,2,0.8,0.00484166699970956,0.0006484170007752255
197,6,9,4,0.8,0.00484166699970956,0.0017004580004140735
198,6,9,8,0.8,0.00484166699970956,0.002485458000592189
199,6,9,16,0.8,0.00484166699970956,0.005014082998968661
200,8,0,1,0.2,0.00448258399774204,0.0003008329986187164
201,8,0,2,0.2,0.00448258399774204,0.0005234169984760229
202,8,0,4,0.2,0.00448258399774204,0.0011250829993514344
203,8,0,8,0.2,0.00448258399774204,0.0020201660008751787
204,8,0,16,0.2,0.00448258399774204,0.004241416998411296
205,8,0,1,0.4,0.004884666999714682,0.0004010419979749713
206,8,0,2,0.4,0.004884666999714682,0.0007220000006782357
207,8,0,4,0.4,0.004884666999714682,0.001510250000137603
208,8,0,8,0.4,0.004884666999714682,0.002859583000827115
209,8,0,16,0.4,0.004884666999714682,0.0060688750018016435
210,8,0,1,0.6,0.005617415998131037,0.0005428330005088355
211,8,0,2,0.6,0.005617415998131037,0.0010437920027470682
212,8,0,4,0.6,0.005617415998131037,0.0019457079979474656
213,8,0,8,0.6,0.005617415998131037,0.0040376249999098945
214,8,0,16,0.6,0.005617415998131037,0.008644375000585569
215,8,0,1,0.8,0.005572417001530994,0.000628417001280468
216,8,0,2,0.8,0.005572417001530994,0.0011476250001578592
217,8,0,4,0.8,0.005572417001530994,0.0021226249991741497
218,8,0,8,0.8,0.005572417001530994,0.0041368750025867485
219,8,0,16,0.8,0.005572417001530994,0.00917591699908371
220,8,1,1,0.2,0.004634625001926906,0.00028325000312179327
221,8,1,2,0.2,0.004634625001926906,0.0004504999997152481
222,8,1,4,0.2,0.004634625001926906,0.0009521659994788934
223,8,1,8,0.2,0.004634625001926906,0.0016657499982102308
224,8,1,16,0.2,0.004634625001926906,0.003591333002987085
225,8,1,1,0.4,0.005438625001261244,0.0005558339980780147
226,8,1,2,0.4,0.005438625001261244,0.0009622090001357719
227,8,1,4,0.4,0.005438625001261244,0.0017928330016729888
228,8,1,8,0.4,0.005438625001261244,0.0034876670033554547
229,8,1,16,0.4,0.005438625001261244,0.00784291699892492
230,8,1,1,0.6,0.03433795799719519,0.0004195829969830811
231,8,1,2,0.6,0.03433795799719519,0.0006890830009069759
232,8,1,4,0.6,0.03433795799719519,0.001414083999407012
233,8,1,8,0.6,0.03433795799719519,0.0026644159988791216
234,8,1,16,0.6,0.03433795799719519,0.0052733750017068814
235,8,1,1,0.8,0.006691875001706649,0.000627500001428416
236,8,1,2,0.8,0.006691875001706649,0.001269000000320375
237,8,1,4,0.8,0.006691875001706649,0.002333666998310946
238,8,1,8,0.8,0.006691875001706649,0.004542624999885447
239,8,1,16,0.8,0.006691875001706649,0.009966749999875901
240,8,2,1,0.2,0.004185583999060327,0.00026633399829734117
241,8,2,2,0.2,0.004185583999060327,0.0004395830001158174
242,8,2,4,0.2,0.004185583999060327,0.0009308750013587996
243,8,2,8,0.2,0.004185583999060327,0.001670166999247158
244,8,2,16,0.2,0.004185583999060327,0.003281834000517847
245,8,2,1,0.4,0.00552695900114486,0.00043729200115194544
246,8,2,2,0.4,0.00552695900114486,0.0008815000001050066
247,8,2,4,0.4,0.00552695900114486,0.0015328340014093556
248,8,2,8,0.4,0.00552695900114486,0.0030247499998949934
249,8,2,16,0.4,0.00552695900114486,0.006104500000219559
250,8,2,1,0.6,0.005255332998785889,0.00043937500231550075
251,8,2,2,0.6,0.005255332998785889,0.0009991669976443518
252,8,2,4,0.6,0.005255332998785889,0.0015559999992547091
253,8,2,8,0.6,0.005255332998785889,0.003020582997123711
254,8,2,16,0.6,0.005255332998785889,0.006082666997826891
255,8,2,1,0.8,0.005916250000154832,0.0005715420011256356
256,8,2,2,0.8,0.005916250000154832,0.0012341250003373716
257,8,2,4,0.8,0.005916250000154832,0.002071708000585204
258,8,2,8,0.8,0.005916250000154832,0.004116707998036873
259,8,2,16,0.8,0.005916250000154832,0.008420458001637598
260,8,3,1,0.2,0.004572166999423644,0.00028420800299500115
261,8,3,2,0.2,0.004572166999423644,0.0004799589987669606
262,8,3,4,0.2,0.004572166999423644,0.0010360420019424055
263,8,3,8,0.2,0.004572166999423644,0.00183774999823072
264,8,3,16,0.2,0.004572166999423644,0.0035838750009133946
265,8,3,1,0.4,0.005613749999611173,0.0005065000004833564
266,8,3,2,0.4,0.005613749999611173,0.0010186670006078202
267,8,3,4,0.4,0.005613749999611173,0.0018569159983599093
268,8,3,8,0.4,0.005613749999611173,0.003975833998993039
269,8,3,16,0.4,0.005613749999611173,0.007569833000161452
270,8,3,1,0.6,0.005484332999913022,0.0005182079985388555
271,8,3,2,0.6,0.005484332999913022,0.0010554590007814113
272,8,3,4,0.6,0.005484332999913022,0.0018771249997371342
273,8,3,8,0.6,0.005484332999913022,0.003996457999164704
274,8,3,16,0.6,0.005484332999913022,0.0077672920015174896
275,8,3,1,0.8,0.0057607909984653816,0.0006062079992261715
276,8,3,2,0.8,0.0057607909984653816,0.0012044579998473637
277,8,3,4,0.8,0.0057607909984653816,0.002482750001945533
278,8,3,8,0.8,0.0057607909984653816,0.004423292000865331
279,8,3,16,0.8,0.0057607909984653816,0.009527875001367647
280,8,4,1,0.2,0.004155208000156563,0.0002656249998835847
281,8,4,2,0.2,0.004155208000156563,0.0004440420016180724
282,8,4,4,0.2,0.004155208000156563,0.0009413330008101184
283,8,4,8,0.2,0.004155208000156563,0.001697624997177627
284,8,4,16,0.2,0.004155208000156563,0.003293082998425234
285,8,4,1,0.4,0.00507083300180966,0.00040429100045002997
286,8,4,2,0.4,0.00507083300180966,0.0007113749998097774
287,8,4,4,0.4,0.00507083300180966,0.0017515420004201587
288,8,4,8,0.4,0.00507083300180966,0.03159433399923728
289,8,4,16,0.4,0.00507083300180966,0.005548458000703249
290,8,4,1,0.6,0.00549762499940698,0.0005182919994695112
291,8,4,2,0.6,0.00549762499940698,0.0009937920003721956
292,8,4,4,0.6,0.00549762499940698,0.0018320830022275914
293,8,4,8,0.6,0.00549762499940698,0.0038512920000357553
294,8,4,16,0.6,0.00549762499940698,0.007593417001771741
295,8,4,1,0.8,0.0057158749987138435,0.0005836660020577256
296,8,4,2,0.8,0.0057158749987138435,0.0011769580014515668
297,8,4,4,0.8,0.0057158749987138435,0.0023303329980990384
298,8,4,8,0.8,0.0057158749987138435,0.004316958998970222
299,8,4,16,0.8,0.0057158749987138435,0.009006832999148173
300,8,5,1,0.2,0.004639750000933418,0.0003391249993001111
301,8,5,2,0.2,0.004639750000933418,0.0005752080032834783
302,8,5,4,0.2,0.004639750000933418,0.001206165998155484
303,8,5,8,0.2,0.004639750000933418,0.002247417000035057
304,8,5,16,0.2,0.004639750000933418,0.004445042002771515
305,8,5,1,0.4,0.0050258340015716385,0.00040116600212058984
306,8,5,2,0.4,0.0050258340015716385,0.000709708001522813
307,8,5,4,0.4,0.0050258340015716385,0.0014781659992877394
308,8,5,8,0.4,0.0050258340015716385,0.0030089169995335396
309,8,5,16,0.4,0.0050258340015716385,0.005523417003132636
310,8,5,1,0.6,0.00549916599993594,0.000481084000057308
311,8,5,2,0.6,0.00549916599993594,0.0009766660004970618
312,8,5,4,0.6,0.00549916599993594,0.001752250002027722
313,8,5,8,0.6,0.00549916599993594,0.0034914589996333234
314,8,5,16,0.6,0.00549916599993594,0.007527165998908458
315,8,5,1,0.8,0.005399582998506958,0.0005324589983501937
316,8,5,2,0.8,0.005399582998506958,0.0010714999989431817
317,8,5,4,0.8,0.005399582998506958,0.0019550409997464158
318,8,5,8,0.8,0.005399582998506958,0.0038654999989375938
319,8,5,16,0.8,0.005399582998506958,0.008783625002251938
320,8,6,1,0.2,0.004881541997747263,0.0003510839997034054
321,8,6,2,0.2,0.004881541997747263,0.0005088750003778841
322,8,6,4,0.2,0.004881541997747263,0.0010869170000660233
323,8,6,8,0.2,0.004881541997747263,0.0019672500020533334
324,8,6,16,0.2,0.004881541997747263,0.0038036250007280614
325,8,6,1,0.4,0.00572091700087185,0.0003589170009945519
326,8,6,2,0.4,0.00572091700087185,0.0005487919988809153
327,8,6,4,0.4,0.00572091700087185,0.0011574580021260772
328,8,6,8,0.4,0.00572091700087185,0.002139917000022251
329,8,6,16,0.4,0.00572091700087185,0.004203208001854364
330,8,6,1,0.6,0.006339125000522472,0.0007410830003209412
331,8,6,2,0.6,0.006339125000522472,0.0014781249992665835
332,8,6,4,0.6,0.006339125000522472,0.0026299579985789023
333,8,6,8,0.6,0.006339125000522472,0.00440070900003775
334,8,6,16,0.6,0.006339125000522472,0.008712874998309417
335,8,6,1,0.8,0.0064835000011953525,0.0005825000007462222
336,8,6,2,0.8,0.0064835000011953525,0.0011566249995667022
337,8,6,4,0.8,0.0064835000011953525,0.0021945830012555234
338,8,6,8,0.8,0.0064835000011953525,0.00429200000144192
339,8,6,16,0.8,0.0064835000011953525,0.009058584000740666
340,8,7,1,0.2,0.00452295899958699,0.0003196659999957774
341,8,7,2,0.2,0.00452295899958699,0.0005641660027322359
342,8,7,4,0.2,0.00452295899958699,0.0011150000027555507
343,8,7,8,0.2,0.00452295899958699,0.0019851249999192078
344,8,7,16,0.2,0.00452295899958699,0.003976625001087086
345,8,7,1,0.4,0.005245625001407461,0.00041941600284189917
346,8,7,2,0.4,0.005245625001407461,0.0007145830022636801
347,8,7,4,0.4,0.005245625001407461,0.0016932079997786786
348,8,7,8,0.4,0.005245625001407461,0.03327250000074855
349,8,7,16,0.4,0.005245625001407461,0.005561458001466235
350,8,7,1,0.6,0.00575145800030441,0.0005692500017175917
351,8,7,2,0.6,0.00575145800030441,0.0010307080010534264
352,8,7,4,0.6,0.00575145800030441,0.00192804199832608
353,8,7,8,0.6,0.00575145800030441,0.004241082999214996
354,8,7,16,0.6,0.00575145800030441,0.00834499999837135
355,8,7,1,0.8,0.00634274999902118,0.0005787910013168585
356,8,7,2,0.8,0.00634274999902118,0.0011279999998805579
357,8,7,4,0.8,0.00634274999902118,0.002101374997437233
358,8,7,8,0.8,0.00634274999902118,0.004191959000308998
359,8,7,16,0.8,0.00634274999902118,0.008909666998079047
360,8,8,1,0.2,0.004308291998313507,0.00026670800070860423
361,8,8,2,0.2,0.004308291998313507,0.00041312499888590537
362,8,8,4,0.2,0.004308291998313507,0.000877332997333724
363,8,8,8,0.2,0.004308291998313507,0.0015437920010299422
364,8,8,16,0.2,0.004308291998313507,0.0029941659995529335
365,8,8,1,0.4,0.005196083999180701,0.00040995800009113736
366,8,8,2,0.4,0.005196083999180701,0.0007156669998948928
367,8,8,4,0.4,0.005196083999180701,0.001480124999943655
368,8,8,8,0.4,0.005196083999180701,0.002820582998538157
369,8,8,16,0.4,0.005196083999180701,0.0059862500020244624
370,8,8,1,0.6,0.005165208000107668,0.0003787910027313046
371,8,8,2,0.6,0.005165208000107668,0.000645957999950042
372,8,8,4,0.6,0.005165208000107668,0.0013271250027173664
373,8,8,8,0.6,0.005165208000107668,0.002490457998646889
374,8,8,16,0.6,0.005165208000107668,0.005285333001666004
375,8,8,1,0.8,0.0058681250011431985,0.000543999998626532
376,8,8,2,0.8,0.0058681250011431985,0.0010717080003814772
377,8,8,4,0.8,0.0058681250011431985,0.0019462919990473893
378,8,8,8,0.8,0.0058681250011431985,0.0038727499995729886
379,8,8,16,0.8,0.0058681250011431985,0.00861645900295116
380,8,9,1,0.2,0.004243125000357395,0.00029258400172693655
381,8,9,2,0.2,0.004243125000357395,0.0004732080014946405
382,8,9,4,0.2,0.004243125000357395,0.0010131249982805457
383,8,9,8,0.2,0.004243125000357395,0.001810708999983035
384,8,9,16,0.2,0.004243125000357395,0.003601625001465436
385,8,9,1,0.4,0.004972208000253886,0.000270334003289463
386,8,9,2,0.4,0.004972208000253886,0.00044808300299337134
387,8,9,4,0.4,0.004972208000253886,0.0009460830005991738
388,8,9,8,0.4,0.004972208000253886,0.0016754169992054813
389,8,9,16,0.4,0.004972208000253886,0.003346166999108391
390,8,9,1,0.6,0.005294416998367524,0.0004281250003259629
391,8,9,2,0.6,0.005294416998367524,0.0007541669983766042
392,8,9,4,0.6,0.005294416998367524,0.0015700830008427147
393,8,9,8,0.6,0.005294416998367524,0.002984040998853743
394,8,9,16,0.6,0.005294416998367524,0.0060666250028589275
395,8,9,1,0.8,0.006392209001205629,0.000628834000963252
396,8,9,2,0.8,0.006392209001205629,0.0012027500015392434
397,8,9,4,0.8,0.006392209001205629,0.0022400409980036784
398,8,9,8,0.8,0.006392209001205629,0.004755292000481859
399,8,9,16,0.8,0.006392209001205629,0.009271292001358233
400,10,0,1,0.2,0.004615375000867061,0.00037258399970596656
401,10,0,2,0.2,0.004615375000867061,0.0006558329987456091
402,10,0,4,0.2,0.004615375000867061,0.001489582999056438
403,10,0,8,0.2,0.004615375000867061,0.0025404580010217614
404,10,0,16,0.2,0.004615375000867061,0.005016167000576388
405,10,0,1,0.4,0.005926834001002135,0.0005304999976942781
406,10,0,2,0.4,0.005926834001002135,0.0010280419992341194
407,10,0,4,0.4,0.005926834001002135,0.00193737500012503
408,10,0,8,0.4,0.005926834001002135,0.03267504099858343
409,10,0,16,0.4,0.005926834001002135,0.00767229100165423
410,10,0,1,0.6,0.00694008299979032,0.0008546660028514452
411,10,0,2,0.6,0.00694008299979032,0.0017986669990932569
412,10,0,4,0.6,0.00694008299979032,0.0032188330005737953
413,10,0,8,0.6,0.00694008299979032,0.006242167000891641
414,10,0,16,0.6,0.00694008299979032,0.013467625001794659
415,10,0,1,0.8,0.007662666997930501,0.0009912499990605284
416,10,0,2,0.8,0.007662666997930501,0.0017849159994511865
417,10,0,4,0.8,0.007662666997930501,0.003520333000778919
418,10,0,8,0.8,0.007662666997930501,0.007630500000232132
419,10,0,16,0.8,0.007662666997930501,0.014259583000239218
420,10,1,1,0.2,0.0047617919990443625,0.0003851670007861685
421,10,1,2,0.2,0.0047617919990443625,0.000658500001009088
422,10,1,4,0.2,0.0047617919990443625,0.0013142499992682133
423,10,1,8,0.2,0.0047617919990443625,0.0027197500021429732
424,10,1,16,0.2,0.0047617919990443625,0.004999082997528603
425,10,1,1,0.4,0.005720999997720355,0.0005078750000393484
426,10,1,2,0.4,0.005720999997720355,0.001025083001877647
427,10,1,4,0.4,0.005720999997720355,0.0018396670020592865
428,10,1,8,0.4,0.005720999997720355,0.00390345900086686
429,10,1,16,0.4,0.005720999997720355,0.007629208001162624
430,10,1,1,0.6,0.006032875000528293,0.0006721669997205026
431,10,1,2,0.6,0.006032875000528293,0.001281042001210153
432,10,1,4,0.6,0.006032875000528293,0.002658040997630451
433,10,1,8,0.6,0.006032875000528293,0.004924958000628976
434,10,1,16,0.6,0.006032875000528293,0.010474041999259498
435,10,1,1,0.8,0.006645833000220591,0.0008177919989975635
436,10,1,2,0.8,0.006645833000220591,0.0016394999984186143
437,10,1,4,0.8,0.006645833000220591,0.0030763750000915024
438,10,1,8,0.8,0.006645833000220591,0.006780249997973442
439,10,1,16,0.8,0.006645833000220591,0.012680333999014692
440,10,2,1,0.2,0.03464791700025671,0.0004383330015116371
441,10,2,2,0.2,0.03464791700025671,0.000732584001525538
442,10,2,4,0.2,0.03464791700025671,0.0015076659983606078
443,10,2,8,0.2,0.03464791700025671,0.0027812500011350494
444,10,2,16,0.2,0.03464791700025671,0.005648666003253311
445,10,2,1,0.4,0.0059750410000560805,0.0005846659987582825
446,10,2,2,0.4,0.0059750410000560805,0.001133333000325365
447,10,2,4,0.4,0.0059750410000560805,0.002130082997609861
448,10,2,8,0.4,0.0059750410000560805,0.004173582998191705
449,10,2,16,0.4,0.0059750410000560805,0.009177583000564482
450,10,2,1,0.6,0.006111374997999519,0.0006769170031475369
451,10,2,2,0.6,0.006111374997999519,0.0013167079996492248
